Data;4389 - Taxa de juros - CDI anualizada base 252 - % a.a.
27/01/2000;18,69
28/01/2000;18,69
31/01/2000;18,68
01/02/2000;18,71
02/02/2000;18,70
03/02/2000;18,70
04/02/2000;18,72
07/02/2000;18,69
08/02/2000;18,72
09/02/2000;18,69
10/02/2000;18,71
11/02/2000;18,70
14/02/2000;18,70
15/02/2000;18,71
16/02/2000;18,73
17/02/2000;18,70
18/02/2000;18,74
21/02/2000;18,78
22/02/2000;18,76
23/02/2000;18,76
24/02/2000;18,75
25/02/2000;18,74
28/02/2000;18,73
29/02/2000;18,76
01/03/2000;18,75
02/03/2000;18,76
03/03/2000;18,75
08/03/2000;18,75
09/03/2000;18,76
10/03/2000;18,76
13/03/2000;18,76
14/03/2000;18,78
15/03/2000;18,78
16/03/2000;18,78
17/03/2000;18,76
20/03/2000;18,76
21/03/2000;18,77
22/03/2000;18,59
23/03/2000;18,71
24/03/2000;18,79
27/03/2000;18,78
28/03/2000;18,76
29/03/2000;18,41
30/03/2000;18,38
31/03/2000;18,37
03/04/2000;18,35
04/04/2000;18,36
05/04/2000;18,40
06/04/2000;18,41
07/04/2000;18,40
10/04/2000;18,39
11/04/2000;18,40
12/04/2000;18,41
13/04/2000;18,44
14/04/2000;18,48
17/04/2000;18,48
18/04/2000;18,48
19/04/2000;18,43
20/04/2000;18,47
24/04/2000;18,47
25/04/2000;18,47
26/04/2000;18,47
27/04/2000;18,47
28/04/2000;18,47
02/05/2000;18,49
03/05/2000;18,49
04/05/2000;18,51
05/05/2000;18,51
08/05/2000;18,48
09/05/2000;18,44
10/05/2000;18,44
11/05/2000;18,44
12/05/2000;18,42
15/05/2000;18,42
16/05/2000;18,42
17/05/2000;18,41
18/05/2000;18,41
19/05/2000;18,41
22/05/2000;18,41
23/05/2000;18,41
24/05/2000;18,42
25/05/2000;18,42
26/05/2000;18,43
29/05/2000;18,42
30/05/2000;18,40
31/05/2000;18,39
01/06/2000;18,38
02/06/2000;18,37
05/06/2000;18,35
06/06/2000;18,32
07/06/2000;18,28
08/06/2000;18,26
09/06/2000;18,26
12/06/2000;18,25
13/06/2000;18,24
14/06/2000;18,23
15/06/2000;18,24
16/06/2000;18,25
19/06/2000;18,24
20/06/2000;18,15
21/06/2000;17,43
23/06/2000;17,40
26/06/2000;17,35
27/06/2000;17,32
28/06/2000;17,19
29/06/2000;17,23
30/06/2000;17,21
03/07/2000;17,17
04/07/2000;17,18
05/07/2000;17,20
06/07/2000;17,22
07/07/2000;17,19
10/07/2000;16,94
11/07/2000;16,90
12/07/2000;16,89
13/07/2000;16,88
14/07/2000;16,89
17/07/2000;16,89
18/07/2000;16,88
19/07/2000;16,83
20/07/2000;16,49
21/07/2000;16,47
24/07/2000;16,45
25/07/2000;16,43
26/07/2000;16,42
27/07/2000;16,41
28/07/2000;16,40
31/07/2000;16,38
01/08/2000;16,37
02/08/2000;16,37
03/08/2000;16,37
04/08/2000;16,37
07/08/2000;16,38
08/08/2000;16,39
09/08/2000;16,38
10/08/2000;16,40
11/08/2000;16,43
14/08/2000;16,45
15/08/2000;16,41
16/08/2000;16,39
17/08/2000;16,41
18/08/2000;16,42
21/08/2000;16,48
22/08/2000;16,41
23/08/2000;16,15
24/08/2000;16,38
25/08/2000;16,41
28/08/2000;16,42
29/08/2000;16,43
30/08/2000;16,41
31/08/2000;16,37
01/09/2000;16,36
04/09/2000;16,39
05/09/2000;16,40
06/09/2000;16,44
08/09/2000;16,45
11/09/2000;16,49
12/09/2000;16,49
13/09/2000;16,50
14/09/2000;16,51
15/09/2000;16,50
18/09/2000;16,50
19/09/2000;16,49
20/09/2000;16,49
21/09/2000;16,50
22/09/2000;16,49
25/09/2000;16,48
26/09/2000;16,46
27/09/2000;16,43
28/09/2000;16,44
29/09/2000;16,49
02/10/2000;16,50
03/10/2000;16,49
04/10/2000;16,51
05/10/2000;16,51
06/10/2000;16,48
09/10/2000;16,48
10/10/2000;16,47
11/10/2000;16,45
13/10/2000;16,47
16/10/2000;16,48
17/10/2000;16,48
18/10/2000;16,48
19/10/2000;16,48
20/10/2000;16,49
23/10/2000;16,48
24/10/2000;16,47
25/10/2000;16,47
26/10/2000;16,48
27/10/2000;16,48
30/10/2000;16,48
31/10/2000;16,49
01/11/2000;16,47
03/11/2000;16,44
06/11/2000;16,40
07/11/2000;16,42
08/11/2000;16,46
09/11/2000;16,47
10/11/2000;16,48
13/11/2000;16,48
14/11/2000;16,49
16/11/2000;16,49
17/11/2000;16,50
20/11/2000;16,49
21/11/2000;16,49
22/11/2000;16,42
23/11/2000;16,42
24/11/2000;16,41
27/11/2000;16,40
28/11/2000;16,41
29/11/2000;16,38
30/11/2000;16,36
01/12/2000;16,37
04/12/2000;16,36
05/12/2000;16,36
06/12/2000;16,35
07/12/2000;16,34
08/12/2000;16,34
11/12/2000;16,33
12/12/2000;16,32
13/12/2000;16,31
14/12/2000;16,30
15/12/2000;16,30
18/12/2000;16,28
19/12/2000;16,26
20/12/2000;16,02
21/12/2000;15,74
22/12/2000;15,73
26/12/2000;15,72
27/12/2000;15,70
28/12/2000;15,72
29/12/2000;15,72
02/01/2001;15,73
03/01/2001;15,70
04/01/2001;15,69
05/01/2001;15,70
08/01/2001;15,69
09/01/2001;15,69
10/01/2001;15,63
11/01/2001;15,61
12/01/2001;15,59
15/01/2001;15,58
16/01/2001;15,59
17/01/2001;15,28
18/01/2001;15,20
19/01/2001;15,20
22/01/2001;15,18
23/01/2001;15,15
24/01/2001;15,17
25/01/2001;15,18
26/01/2001;15,12
29/01/2001;15,09
30/01/2001;15,08
31/01/2001;15,04
01/02/2001;15,03
02/02/2001;15,02
05/02/2001;15,04
06/02/2001;15,05
07/02/2001;15,08
08/02/2001;15,10
09/02/2001;15,12
12/02/2001;15,10
13/02/2001;15,08
14/02/2001;14,99
15/02/2001;15,17
16/02/2001;15,17
19/02/2001;15,14
20/02/2001;15,15
21/02/2001;15,15
22/02/2001;15,15
23/02/2001;15,14
28/02/2001;15,12
01/03/2001;15,09
02/03/2001;15,09
05/03/2001;15,09
06/03/2001;15,08
07/03/2001;15,07
08/03/2001;15,07
09/03/2001;15,05
12/03/2001;15,05
13/03/2001;15,06
14/03/2001;15,06
15/03/2001;15,06
16/03/2001;15,12
19/03/2001;15,14
20/03/2001;15,18
21/03/2001;15,18
22/03/2001;15,72
23/03/2001;15,73
26/03/2001;15,72
27/03/2001;15,72
28/03/2001;15,71
29/03/2001;15,71
30/03/2001;15,72
02/04/2001;15,72
03/04/2001;15,73
04/04/2001;15,72
05/04/2001;15,71
06/04/2001;15,72
09/04/2001;15,71
10/04/2001;15,74
11/04/2001;15,73
12/04/2001;15,73
16/04/2001;15,75
17/04/2001;15,75
18/04/2001;15,82
19/04/2001;16,23
20/04/2001;16,23
23/04/2001;16,23
24/04/2001;16,23
25/04/2001;16,23
26/04/2001;16,23
27/04/2001;16,25
30/04/2001;16,23
02/05/2001;16,22
03/05/2001;16,21
04/05/2001;16,23
07/05/2001;16,23
08/05/2001;16,24
09/05/2001;16,25
10/05/2001;16,25
11/05/2001;16,25
14/05/2001;16,24
15/05/2001;16,25
16/05/2001;16,24
17/05/2001;16,25
18/05/2001;16,25
21/05/2001;16,24
22/05/2001;16,25
23/05/2001;16,61
24/05/2001;16,72
25/05/2001;16,75
28/05/2001;16,76
29/05/2001;16,77
30/05/2001;16,77
31/05/2001;16,76
01/06/2001;16,77
04/06/2001;16,76
05/06/2001;16,75
06/06/2001;16,73
07/06/2001;16,71
08/06/2001;16,67
11/06/2001;16,64
12/06/2001;16,66
13/06/2001;16,64
15/06/2001;16,67
18/06/2001;16,75
19/06/2001;16,78
20/06/2001;17,22
21/06/2001;18,26
22/06/2001;18,27
25/06/2001;18,27
26/06/2001;18,26
27/06/2001;18,28
28/06/2001;18,28
29/06/2001;18,28
02/07/2001;18,29
03/07/2001;18,30
04/07/2001;18,30
05/07/2001;18,30
06/07/2001;18,32
09/07/2001;18,31
10/07/2001;18,33
11/07/2001;18,43
12/07/2001;18,48
13/07/2001;18,44
16/07/2001;18,40
17/07/2001;18,37
18/07/2001;18,70
19/07/2001;18,95
20/07/2001;18,97
23/07/2001;18,94
24/07/2001;18,95
25/07/2001;18,95
26/07/2001;18,92
27/07/2001;18,96
30/07/2001;18,96
31/07/2001;18,96
01/08/2001;18,97
02/08/2001;18,96
03/08/2001;18,97
06/08/2001;18,98
07/08/2001;19,00
08/08/2001;19,00
09/08/2001;19,00
10/08/2001;18,99
13/08/2001;19,01
14/08/2001;19,01
15/08/2001;19,01
16/08/2001;19,02
17/08/2001;19,03
20/08/2001;19,03
21/08/2001;19,04
22/08/2001;19,06
23/08/2001;19,03
24/08/2001;19,04
27/08/2001;19,03
28/08/2001;19,02
29/08/2001;19,00
30/08/2001;19,02
31/08/2001;19,04
03/09/2001;19,04
04/09/2001;19,02
05/09/2001;19,02
06/09/2001;19,02
10/09/2001;19,04
11/09/2001;19,03
12/09/2001;19,03
13/09/2001;19,02
14/09/2001;19,04
17/09/2001;19,04
18/09/2001;19,04
19/09/2001;19,03
20/09/2001;19,03
21/09/2001;19,05
24/09/2001;19,04
25/09/2001;19,06
26/09/2001;19,08
27/09/2001;19,09
28/09/2001;19,09
01/10/2001;19,10
02/10/2001;19,11
03/10/2001;19,11
04/10/2001;19,09
05/10/2001;19,08
08/10/2001;19,07
09/10/2001;19,06
10/10/2001;19,04
11/10/2001;19,04
15/10/2001;19,04
16/10/2001;19,03
17/10/2001;19,02
18/10/2001;19,04
19/10/2001;19,03
22/10/2001;19,03
23/10/2001;19,04
24/10/2001;19,04
25/10/2001;19,03
26/10/2001;19,02
29/10/2001;19,04
30/10/2001;19,03
31/10/2001;19,03
01/11/2001;19,03
05/11/2001;19,04
06/11/2001;19,04
07/11/2001;19,05
08/11/2001;19,04
09/11/2001;19,05
12/11/2001;19,05
13/11/2001;19,04
14/11/2001;19,05
16/11/2001;19,05
19/11/2001;19,05
20/11/2001;19,05
21/11/2001;19,03
22/11/2001;19,05
23/11/2001;19,05
26/11/2001;19,05
27/11/2001;19,05
28/11/2001;19,05
29/11/2001;19,05
30/11/2001;19,06
03/12/2001;19,06
04/12/2001;19,06
05/12/2001;19,08
06/12/2001;19,07
07/12/2001;19,07
10/12/2001;19,06
11/12/2001;19,07
12/12/2001;19,06
13/12/2001;19,04
14/12/2001;19,04
17/12/2001;19,05
18/12/2001;19,05
19/12/2001;19,05
20/12/2001;19,05
21/12/2001;19,06
24/12/2001;19,06
26/12/2001;19,03
27/12/2001;19,02
28/12/2001;19,02
31/12/2001;19,02
02/01/2002;19,02
03/01/2002;19,02
04/01/2002;19,03
07/01/2002;19,03
08/01/2002;19,02
09/01/2002;19,03
10/01/2002;19,03
11/01/2002;19,02
14/01/2002;19,02
15/01/2002;19,02
16/01/2002;19,02
17/01/2002;19,02
18/01/2002;19,02
21/01/2002;19,03
22/01/2002;19,02
23/01/2002;19,01
24/01/2002;19,02
25/01/2002;19,02
28/01/2002;19,02
29/01/2002;19,02
30/01/2002;19,02
31/01/2002;19,03
01/02/2002;19,04
04/02/2002;19,04
05/02/2002;19,04
06/02/2002;19,04
07/02/2002;19,04
08/02/2002;19,04
13/02/2002;19,04
14/02/2002;19,04
15/02/2002;19,04
18/02/2002;19,04
19/02/2002;19,03
20/02/2002;19,02
21/02/2002;18,78
22/02/2002;18,78
25/02/2002;18,79
26/02/2002;18,78
27/02/2002;18,80
28/02/2002;18,79
01/03/2002;18,79
04/03/2002;18,79
05/03/2002;18,79
06/03/2002;18,79
07/03/2002;18,79
08/03/2002;18,79
11/03/2002;18,79
12/03/2002;18,79
13/03/2002;18,79
14/03/2002;18,79
15/03/2002;18,79
18/03/2002;18,79
19/03/2002;18,79
20/03/2002;18,46
21/03/2002;18,54
22/03/2002;18,54
25/03/2002;18,55
26/03/2002;18,56
27/03/2002;18,56
28/03/2002;18,55
01/04/2002;18,52
02/04/2002;18,46
03/04/2002;18,42
04/04/2002;18,41
05/04/2002;18,40
08/04/2002;18,39
09/04/2002;18,39
10/04/2002;18,39
11/04/2002;18,39
12/04/2002;18,39
15/04/2002;18,39
16/04/2002;18,39
17/04/2002;18,34
18/04/2002;18,38
19/04/2002;18,39
22/04/2002;18,35
23/04/2002;18,34
24/04/2002;18,33
25/04/2002;18,33
26/04/2002;18,30
29/04/2002;18,25
30/04/2002;18,12
02/05/2002;18,27
03/05/2002;18,25
06/05/2002;18,21
07/05/2002;18,13
08/05/2002;18,02
09/05/2002;18,09
10/05/2002;18,19
13/05/2002;18,29
14/05/2002;18,34
15/05/2002;18,35
16/05/2002;18,33
17/05/2002;18,33
20/05/2002;18,29
21/05/2002;18,13
22/05/2002;18,15
23/05/2002;18,30
24/05/2002;18,34
27/05/2002;18,31
28/05/2002;18,24
29/05/2002;18,06
31/05/2002;17,73
03/06/2002;16,90
04/06/2002;13,69
05/06/2002;16,20
06/06/2002;17,30
07/06/2002;17,84
10/06/2002;18,08
11/06/2002;18,13
12/06/2002;18,06
13/06/2002;17,95
14/06/2002;18,25
17/06/2002;18,37
18/06/2002;18,34
19/06/2002;18,38
20/06/2002;18,40
21/06/2002;18,39
24/06/2002;18,39
25/06/2002;18,44
26/06/2002;18,45
27/06/2002;18,42
28/06/2002;18,45
01/07/2002;18,43
02/07/2002;18,36
03/07/2002;18,37
04/07/2002;18,30
05/07/2002;18,38
08/07/2002;18,43
09/07/2002;18,44
10/07/2002;18,40
11/07/2002;18,36
12/07/2002;18,25
15/07/2002;18,33
16/07/2002;18,35
17/07/2002;18,23
18/07/2002;17,89
19/07/2002;17,86
22/07/2002;17,87
23/07/2002;17,84
24/07/2002;17,92
25/07/2002;17,88
26/07/2002;17,90
29/07/2002;17,90
30/07/2002;17,88
31/07/2002;17,86
01/08/2002;17,85
02/08/2002;17,88
05/08/2002;17,84
06/08/2002;17,91
07/08/2002;17,90
08/08/2002;17,89
09/08/2002;17,89
12/08/2002;17,84
13/08/2002;17,90
14/08/2002;17,85
15/08/2002;17,86
16/08/2002;17,88
19/08/2002;17,89
20/08/2002;17,89
21/08/2002;17,89
22/08/2002;17,77
23/08/2002;17,82
26/08/2002;17,85
27/08/2002;17,87
28/08/2002;17,88
29/08/2002;17,88
30/08/2002;17,87
02/09/2002;17,91
03/09/2002;17,92
04/09/2002;17,86
05/09/2002;17,88
06/09/2002;17,87
09/09/2002;17,88
10/09/2002;17,89
11/09/2002;17,89
12/09/2002;17,88
13/09/2002;17,88
16/09/2002;17,89
17/09/2002;17,88
18/09/2002;17,90
19/09/2002;17,89
20/09/2002;17,89
23/09/2002;17,90
24/09/2002;17,87
25/09/2002;17,88
26/09/2002;17,88
27/09/2002;17,89
30/09/2002;17,90
01/10/2002;17,89
02/10/2002;17,90
03/10/2002;17,89
04/10/2002;17,86
07/10/2002;17,85
08/10/2002;17,84
09/10/2002;17,84
10/10/2002;17,85
11/10/2002;17,84
14/10/2002;17,88
15/10/2002;20,87
16/10/2002;20,86
17/10/2002;20,84
18/10/2002;20,84
21/10/2002;20,84
22/10/2002;20,83
23/10/2002;20,81
24/10/2002;20,82
25/10/2002;20,81
28/10/2002;20,81
29/10/2002;20,79
30/10/2002;20,81
31/10/2002;20,79
01/11/2002;20,80
04/11/2002;20,81
05/11/2002;20,82
06/11/2002;20,83
07/11/2002;20,83
08/11/2002;20,83
11/11/2002;20,82
12/11/2002;20,82
13/11/2002;20,79
14/11/2002;20,79
18/11/2002;20,78
19/11/2002;20,78
20/11/2002;20,79
21/11/2002;21,60
22/11/2002;21,70
25/11/2002;21,77
26/11/2002;21,82
27/11/2002;21,83
28/11/2002;21,81
29/11/2002;21,75
02/12/2002;21,81
03/12/2002;21,84
04/12/2002;21,83
05/12/2002;21,84
06/12/2002;21,84
09/12/2002;21,82
10/12/2002;21,80
11/12/2002;21,76
12/12/2002;21,75
13/12/2002;21,74
16/12/2002;21,74
17/12/2002;21,73
18/12/2002;21,73
19/12/2002;24,73
20/12/2002;24,75
23/12/2002;24,76
24/12/2002;24,73
26/12/2002;24,74
27/12/2002;24,77
30/12/2002;24,81
31/12/2002;24,83
02/01/2003;24,82
03/01/2003;24,81
06/01/2003;24,83
07/01/2003;24,83
08/01/2003;24,82
09/01/2003;24,81
10/01/2003;24,81
13/01/2003;24,80
14/01/2003;24,81
15/01/2003;24,83
16/01/2003;24,85
17/01/2003;24,85
20/01/2003;24,84
21/01/2003;24,84
22/01/2003;24,85
23/01/2003;25,28
24/01/2003;25,32
27/01/2003;25,33
28/01/2003;25,22
29/01/2003;25,31
30/01/2003;25,33
31/01/2003;25,28
03/02/2003;25,33
04/02/2003;25,35
05/02/2003;25,37
06/02/2003;25,37
07/02/2003;25,35
10/02/2003;25,34
11/02/2003;25,33
12/02/2003;25,28
13/02/2003;25,27
14/02/2003;25,29
17/02/2003;25,32
18/02/2003;25,29
19/02/2003;25,30
20/02/2003;26,07
21/02/2003;26,19
24/02/2003;26,22
25/02/2003;26,23
26/02/2003;26,23
27/02/2003;26,24
28/02/2003;26,28
05/03/2003;26,30
06/03/2003;26,29
07/03/2003;26,29
10/03/2003;26,32
11/03/2003;26,30
12/03/2003;26,29
13/03/2003;26,27
14/03/2003;26,27
17/03/2003;26,27
18/03/2003;26,24
19/03/2003;26,23
20/03/2003;26,24
21/03/2003;26,23
24/03/2003;26,22
25/03/2003;26,19
26/03/2003;26,20
27/03/2003;26,19
28/03/2003;26,22
31/03/2003;26,23
01/04/2003;26,21
02/04/2003;26,21
03/04/2003;26,21
04/04/2003;26,21
07/04/2003;26,22
08/04/2003;26,22
09/04/2003;26,21
10/04/2003;26,19
11/04/2003;26,20
14/04/2003;26,20
15/04/2003;26,21
16/04/2003;26,27
17/04/2003;26,29
22/04/2003;26,28
23/04/2003;26,28
24/04/2003;26,25
25/04/2003;26,22
28/04/2003;26,23
29/04/2003;26,23
30/04/2003;26,28
02/05/2003;26,29
05/05/2003;26,28
06/05/2003;26,25
07/05/2003;26,24
08/05/2003;26,23
09/05/2003;26,23
12/05/2003;26,22
13/05/2003;26,21
14/05/2003;26,23
15/05/2003;26,20
16/05/2003;26,25
19/05/2003;26,26
20/05/2003;26,24
21/05/2003;26,20
22/05/2003;26,18
23/05/2003;26,19
26/05/2003;26,19
27/05/2003;26,18
28/05/2003;26,17
29/05/2003;26,18
30/05/2003;26,18
02/06/2003;26,19
03/06/2003;26,20
04/06/2003;26,18
05/06/2003;26,19
06/06/2003;26,18
09/06/2003;26,18
10/06/2003;26,18
11/06/2003;26,17
12/06/2003;26,16
13/06/2003;26,16
16/06/2003;26,16
17/06/2003;26,16
18/06/2003;26,14
20/06/2003;25,66
23/06/2003;25,65
24/06/2003;25,66
25/06/2003;25,66
26/06/2003;25,66
27/06/2003;25,67
30/06/2003;25,68
01/07/2003;25,65
02/07/2003;25,65
03/07/2003;25,64
04/07/2003;25,63
07/07/2003;25,62
08/07/2003;25,63
09/07/2003;25,63
10/07/2003;25,61
11/07/2003;25,61
14/07/2003;25,62
15/07/2003;25,63
16/07/2003;25,62
17/07/2003;25,60
18/07/2003;25,63
21/07/2003;25,60
22/07/2003;25,58
23/07/2003;25,56
24/07/2003;24,18
25/07/2003;24,19
28/07/2003;24,18
29/07/2003;24,18
30/07/2003;24,19
31/07/2003;24,21
01/08/2003;24,21
04/08/2003;24,24
05/08/2003;24,24
06/08/2003;24,24
07/08/2003;24,22
08/08/2003;24,24
11/08/2003;24,25
12/08/2003;24,25
13/08/2003;24,23
14/08/2003;24,20
15/08/2003;24,20
18/08/2003;24,21
19/08/2003;24,20
20/08/2003;23,87
21/08/2003;21,71
22/08/2003;21,68
25/08/2003;21,67
26/08/2003;21,66
27/08/2003;21,69
28/08/2003;21,70
29/08/2003;21,69
01/09/2003;21,69
02/09/2003;21,69
03/09/2003;21,70
04/09/2003;21,70
05/09/2003;21,71
08/09/2003;21,71
09/09/2003;21,72
10/09/2003;21,72
11/09/2003;21,72
12/09/2003;21,73
15/09/2003;21,71
16/09/2003;21,67
17/09/2003;21,59
18/09/2003;19,69
19/09/2003;19,68
22/09/2003;19,70
23/09/2003;19,72
24/09/2003;19,72
25/09/2003;19,71
26/09/2003;19,71
29/09/2003;19,71
30/09/2003;19,71
01/10/2003;19,72
02/10/2003;19,73
03/10/2003;19,73
06/10/2003;19,72
07/10/2003;19,72
08/10/2003;19,72
09/10/2003;19,71
10/10/2003;19,73
13/10/2003;19,74
14/10/2003;19,74
15/10/2003;19,74
16/10/2003;19,75
17/10/2003;19,76
20/10/2003;19,75
21/10/2003;19,73
22/10/2003;19,69
23/10/2003;18,72
24/10/2003;18,70
27/10/2003;18,70
28/10/2003;18,70
29/10/2003;18,74
30/10/2003;18,74
31/10/2003;18,75
03/11/2003;18,74
04/11/2003;18,75
05/11/2003;18,76
06/11/2003;18,76
07/11/2003;18,75
10/11/2003;18,75
11/11/2003;18,75
12/11/2003;18,76
13/11/2003;18,76
14/11/2003;18,76
17/11/2003;18,76
18/11/2003;18,75
19/11/2003;18,73
20/11/2003;17,29
21/11/2003;17,28
24/11/2003;17,29
25/11/2003;17,27
26/11/2003;17,27
27/11/2003;17,26
28/11/2003;17,25
01/12/2003;17,23
02/12/2003;17,21
03/12/2003;17,22
04/12/2003;17,22
05/12/2003;17,22
08/12/2003;17,23
09/12/2003;17,22
10/12/2003;17,23
11/12/2003;17,21
12/12/2003;17,20
15/12/2003;17,20
16/12/2003;17,19
17/12/2003;17,18
18/12/2003;16,20
19/12/2003;16,23
22/12/2003;16,23
23/12/2003;16,24
24/12/2003;16,23
26/12/2003;16,22
29/12/2003;16,23
30/12/2003;16,24
31/12/2003;16,27
02/01/2004;16,26
05/01/2004;16,25
06/01/2004;16,24
07/01/2004;16,23
08/01/2004;16,22
09/01/2004;16,22
12/01/2004;16,22
13/01/2004;16,22
14/01/2004;16,22
15/01/2004;16,21
16/01/2004;16,20
19/01/2004;16,20
20/01/2004;16,20
21/01/2004;16,20
22/01/2004;16,23
23/01/2004;16,24
26/01/2004;16,23
27/01/2004;16,23
28/01/2004;16,21
29/01/2004;16,19
30/01/2004;16,22
02/02/2004;16,22
03/02/2004;16,22
04/02/2004;16,22
05/02/2004;16,22
06/02/2004;16,21
09/02/2004;16,20
10/02/2004;16,19
11/02/2004;16,18
12/02/2004;16,20
13/02/2004;16,23
16/02/2004;16,24
17/02/2004;16,24
18/02/2004;16,24
19/02/2004;16,23
20/02/2004;16,25
25/02/2004;16,24
26/02/2004;16,24
27/02/2004;16,24
01/03/2004;16,23
02/03/2004;16,23
03/03/2004;16,22
04/03/2004;16,21
05/03/2004;16,22
08/03/2004;16,23
09/03/2004;16,22
10/03/2004;16,23
11/03/2004;16,21
12/03/2004;16,21
15/03/2004;16,20
16/03/2004;16,20
17/03/2004;16,20
18/03/2004;15,99
19/03/2004;16,01
22/03/2004;16,05
23/03/2004;16,08
24/03/2004;16,04
25/03/2004;16,02
26/03/2004;16,02
29/03/2004;16,01
30/03/2004;16,00
31/03/2004;16,02
01/04/2004;16,03
02/04/2004;16,03
05/04/2004;16,03
06/04/2004;16,02
07/04/2004;16,01
08/04/2004;16,01
12/04/2004;16,00
13/04/2004;16,00
14/04/2004;15,96
15/04/2004;15,76
16/04/2004;15,72
19/04/2004;15,73
20/04/2004;15,73
22/04/2004;15,72
23/04/2004;15,72
26/04/2004;15,72
27/04/2004;15,71
28/04/2004;15,71
29/04/2004;15,70
30/04/2004;15,74
03/05/2004;15,72
04/05/2004;15,73
05/05/2004;15,71
06/05/2004;15,72
07/05/2004;15,71
10/05/2004;15,70
11/05/2004;15,70
12/05/2004;15,70
13/05/2004;15,70
14/05/2004;15,72
17/05/2004;15,71
18/05/2004;15,71
19/05/2004;15,70
20/05/2004;15,71
21/05/2004;15,73
24/05/2004;15,73
25/05/2004;15,72
26/05/2004;15,77
27/05/2004;15,81
28/05/2004;15,82
31/05/2004;15,81
01/06/2004;15,75
02/06/2004;15,74
03/06/2004;15,71
04/06/2004;15,75
07/06/2004;15,73
08/06/2004;15,71
09/06/2004;15,70
11/06/2004;15,70
14/06/2004;15,70
15/06/2004;15,71
16/06/2004;15,71
17/06/2004;15,71
18/06/2004;15,70
21/06/2004;15,72
22/06/2004;15,71
23/06/2004;15,70
24/06/2004;15,70
25/06/2004;15,69
28/06/2004;15,70
29/06/2004;15,70
30/06/2004;15,72
01/07/2004;15,71
02/07/2004;15,69
05/07/2004;15,69
06/07/2004;15,70
07/07/2004;15,69
08/07/2004;15,73
09/07/2004;15,77
12/07/2004;15,71
13/07/2004;15,71
14/07/2004;15,69
15/07/2004;15,71
16/07/2004;15,70
19/07/2004;15,70
20/07/2004;15,70
21/07/2004;15,71
22/07/2004;15,69
23/07/2004;15,70
26/07/2004;15,71
27/07/2004;15,70
28/07/2004;15,70
29/07/2004;15,70
30/07/2004;15,74
02/08/2004;15,75
03/08/2004;15,76
04/08/2004;15,77
05/08/2004;15,78
06/08/2004;15,77
09/08/2004;15,77
10/08/2004;15,76
11/08/2004;15,77
12/08/2004;15,76
13/08/2004;15,75
16/08/2004;15,76
17/08/2004;15,75
18/08/2004;15,73
19/08/2004;15,74
20/08/2004;15,74
23/08/2004;15,77
24/08/2004;15,77
25/08/2004;15,74
26/08/2004;15,74
27/08/2004;15,78
30/08/2004;15,81
31/08/2004;15,82
01/09/2004;15,79
02/09/2004;15,81
03/09/2004;15,78
06/09/2004;15,79
08/09/2004;15,80
09/09/2004;15,78
10/09/2004;15,81
13/09/2004;15,86
14/09/2004;15,87
15/09/2004;15,89
16/09/2004;16,16
17/09/2004;16,15
20/09/2004;16,17
21/09/2004;16,12
22/09/2004;16,15
23/09/2004;16,14
24/09/2004;16,17
27/09/2004;16,17
28/09/2004;16,17
29/09/2004;16,14
30/09/2004;16,17
01/10/2004;16,18
04/10/2004;16,16
05/10/2004;16,15
06/10/2004;16,15
07/10/2004;16,15
08/10/2004;16,15
11/10/2004;16,15
13/10/2004;16,17
14/10/2004;16,16
15/10/2004;16,16
18/10/2004;16,16
19/10/2004;16,15
20/10/2004;16,15
21/10/2004;16,63
22/10/2004;16,67
25/10/2004;16,69
26/10/2004;16,69
27/10/2004;16,67
28/10/2004;16,67
29/10/2004;16,66
01/11/2004;16,67
03/11/2004;16,70
04/11/2004;16,70
05/11/2004;16,71
08/11/2004;16,71
09/11/2004;16,71
10/11/2004;16,71
11/11/2004;16,71
12/11/2004;16,72
16/11/2004;16,73
17/11/2004;16,72
18/11/2004;17,21
19/11/2004;17,21
22/11/2004;17,21
23/11/2004;17,19
24/11/2004;17,19
25/11/2004;17,17
26/11/2004;17,17
29/11/2004;17,18
30/11/2004;17,20
01/12/2004;17,22
02/12/2004;17,21
03/12/2004;17,20
06/12/2004;17,19
07/12/2004;17,19
08/12/2004;17,17
09/12/2004;17,17
10/12/2004;17,19
13/12/2004;17,19
14/12/2004;17,20
15/12/2004;17,20
16/12/2004;17,69
17/12/2004;17,69
20/12/2004;17,70
21/12/2004;17,69
22/12/2004;17,70
23/12/2004;17,71
24/12/2004;17,71
27/12/2004;17,71
28/12/2004;17,70
29/12/2004;17,72
30/12/2004;17,75
31/12/2004;17,76
03/01/2005;17,76
04/01/2005;17,72
05/01/2005;17,72
06/01/2005;17,72
07/01/2005;17,71
10/01/2005;17,71
11/01/2005;17,70
12/01/2005;17,72
13/01/2005;17,70
14/01/2005;17,72
17/01/2005;17,74
18/01/2005;17,73
19/01/2005;17,73
20/01/2005;18,22
21/01/2005;18,23
24/01/2005;18,24
25/01/2005;18,24
26/01/2005;18,22
27/01/2005;18,23
28/01/2005;18,22
31/01/2005;18,25
01/02/2005;18,25
02/02/2005;18,26
03/02/2005;18,25
04/02/2005;18,25
09/02/2005;18,25
10/02/2005;18,23
11/02/2005;18,23
14/02/2005;18,22
